Insee,Nom,Altitude,code_postal,longitude_radian,latitude_radian,pop99,surface
77297,Mondreville,96,77570,0.045562796,0.840235447,354,20.25
77298,Mons-en-Montois,124,77520,0.054929387,0.846290743,390,6.25
77299,Montarlot,80,77250,0.049741882,0.843861873,227,5.24
77300,Montceaux-lès-Meaux,160,77470,0.052136859,0.854212648,574,4.67
77301,Montceaux-lès-Provins,190,77151,0.060029623,0.84987356,337,15.41
77302,Montcourt-Fromonville,59,77140,0.047201451,0.84307644,2231,8.09
77303,Montdauphin,170,77320,0.059835699,0.852627268,184,9.87
77304,Montenils,184,77320,0.060693824,0.852486653,40,5.26
77305,Montereau-Fault-Yonne,51,77130,0.051501753,0.84448239,17625,9.13
77306,Montereau-sur-le-Jard,85,77950,0.04659544,0.848084581,567,11.41
77307,Montévrain,100,77144,0.047909286,0.853029672,3149,5.5
77308,Montgé-en-Goële,160,77230,0.047967459,0.855701022,633,11.5
77309,Monthyon,160,77122,0.049354038,0.855332507,1337,12.12
77310,Montigny-le-Guesdier,90,77480,0.056820173,0.844448434,285,7.83
77311,Montigny-Lencoup,100,77520,0.053479803,0.845660505,1225,20.84
77312,Montigny-sur-Loing,60,77690,0.047909286,0.843580643,2796,9.13
77313,Montmachoux,130,77940,0.052228979,0.843309134,220,4.5
77314,Montolivet,180,77320,0.060044179,0.852244306,203,16.39
77315,Montry,50,77450,0.049344334,0.853262366,3066,2.83
77316,Moret-sur-Loing,67,77250,0.049121316,0.844239975,4402,4.95
77317,Mormant,110,77720,0.050469108,0.848370605,4362,16.48
77318,Mortcerf,120,77163,0.050919981,0.851551018,1307,17.72
77319,Mortery,147,77160,0.056917125,0.848215476,153,13.12
77320,Mouroux,80,77120,0.053024078,0.852108551,4201,16.76
77321,Mousseaux-lès-Bray,68,77480,0.056359596,0.844928402,617,8.68
77322,Moussy-le-Neuf,110,77230,0.045456123,0.856316678,2387,14.78
77323,Moussy-le-Vieux,94,77230,0.045829432,0.8559967,1008,7.21
77325,Mouy-sur-Seine,56,77480,0.056582598,0.845083598,381,8.62
77326,Nandy,80,77176,0.044767696,0.847910078,6159,8.54
77327,Nangis,130,77370,0.052558653,0.847522188,7479,24.21
77328,Nanteau-sur-Essonne,73,77760,0.042188483,0.843270385,394,12.93
77329,Nanteau-sur-Lunain,80,77710,0.049053455,0.842228024,485,13.36
77330,Nanteuil-lès-Meaux,90,77100,0.050730909,0.853858714,5009,7.53
77331,Nanteuil-sur-Marne,60,77730,0.05619475,0.854886494,458,1.31
77332,Nantouillet,80,77230,0.047196616,0.855250082,264,5.16
77333,Nemours,64,77140,0.047046326,0.842465578,12898,10.13
77335,Chauconin-Neufmontiers,70,77124,0.049543106,0.854789555,1494,17.42
77336,Neufmoutiers-en-Brie,118,77610,0.049412208,0.851153475,854,16.19
77337,Noisiel,50,77186,0.045868231,0.852680598,15502,4.25
77338,Noisy-Rudignon,100,77940,0.051152687,0.843614599,460,4.25
77339,Noisy-sur-École,70,77123,0.043768982,0.844167271,1823,29.93
77340,Nonville,70,77140,0.048752859,0.842678897,558,11.59
77341,Noyen-sur-Seine,58,77114,0.058487919,0.845641131,318,12.34
77342,Obsonville,111,77890,0.044699819,0.841539597,89,7.03
77343,Ocquerre,70,77440,0.05339737,0.855865805,307,10.07
77344,Oissery,100,77178,0.049198893,0.856428198,1546,15.17
77345,Orly-sur-Morin,86,77750,0.056378987,0.853543595,561,5.9
77347,Les Ormes-sur-Voulzie,70,77134,0.056349892,0.845835009,823,12.26
77348,Ormesson,113,77167,0.046333639,0.842004984,238,3.77
77349,Othis,113,77280,0.046706948,0.856530064,6479,13.04
77350,Ozoir-la-Ferrière,104,77330,0.046648774,0.851051609,20707,15.66
77352,Ozouer-le-Voulgis,89,77390,0.048428036,0.849282072,1544,11.31
77353,Paley,100,77710,0.049940658,0.841956514,411,9.26
77354,Pamfou,120,77830,0.050124878,0.845825355,836,10.45
77355,Paroy,70,77520,0.055865076,0.846125893,193,4.3
77356,Passy-sur-Seine,65,77480,0.058458824,0.845175677,34,4.57
77357,Pécy,130,77970,0.0537416,0.849219021,677,21.16
77358,Penchard,110,77124,0.049926119,0.854968919,799,4.31
77359,Perthes,80,77930,0.04456892,0.846096864,1896,12.24
77360,Pézarches,110,77131,0.052238683,0.850629831,267,9.02
77361,Pierre-Levée,160,77580,0.053028914,0.853461171,354,12.95
77363,Le Pin,70,77181,0.045897309,0.853718099,1069,6.71
77364,Le Plessis-aux-Bois,109,77165,0.048335916,0.855254943,172,3.41
77365,Le Plessis-Feu-Aussoux,115,77540,0.05296104,0.850256522,374,5.6
77366,Le Plessis-l'Évêque,115,77165,0.048612273,0.855337368,234,3.56
77367,Le Plessis-Placy,127,77440,0.052175641,0.856210019,262,8.18
77368,Poigny,90,77160,0.057304972,0.84716346,408,5.96
77369,Poincy,50,77470,0.051249656,0.854682896,694,6.42
77370,Poligny,100,77167,0.047923825,0.841670491,813,27.23
77371,Pommeuse,70,77515,0.052660457,0.852021266,2476,12.85
77372,Pomponne,40,77400,0.046760286,0.853131471,3256,7.37
77373,Pontault-Combault,107,77340,0.045499758,0.851759477,32886,13.6
77374,Pontcarré,115,77135,0.047216007,0.851720662,1816,9.61
77376,Précy-sur-Marne,45,77410,0.04843774,0.854004123,480,4.86
77377,Presles-en-Brie,90,77220,0.047860804,0.850251662,1680,17.45
77378,Pringy,60,77310,0.044675576,0.84686765,2316,4.13
77379,Provins,92,77160,0.057610404,0.847565797,11667,14.79
77380,Puisieux,107,77139,0.050905442,0.856360354,282,9.25
77381,Quiers,118,77720,0.051860522,0.848336649,583,11.79
77382,Quincy-Voisins,130,77860,0.050323654,0.853436936,4561,10.29
77383,Rampillon,135,77370,0.053508882,0.847352478,607,23.17
77384,Réau,90,77550,0.045805189,0.84840942,705,13.35
77385,Rebais,145,77510,0.056422621,0.852549704,2020,11.11
77386,Recloses,130,77760,0.046105785,0.843803683,600,9.36
77387,Remauville,128,77710,0.049315256,0.841442591,368,10.83
77388,Reuil-en-Brie,60,77260,0.0549197,0.854527767,819,5.88
77389,La Rochette,80,77000,0.046420908,0.846887091,2759,5.86
77390,Roissy-en-Brie,100,77680,0.046285153,0.851555879,19693,13.75
77391,Rouilly,142,77160,0.057212869,0.848094235,428,7.78
77392,Rouvres,100,77230,0.047439026,0.85628765,596,4.2
77393,Rozay-en-Brie,100,77540,0.051647207,0.849694129,2613,3.15
77394,Rubelles,73,77950,0.046779677,0.847551283,1653,3.92
77395,Rumont,138,77760,0.043599301,0.842392873,124,6.6
77396,Rupéreux,165,77560,0.058109759,0.848865154,74,6.28
77397,Saâcy-sur-Marne,61,77730,0.056020218,0.854542281,1658,13.57
77398,Sablonnières,85,77510,0.057532843,0.853039392,628,13.91
77399,Saint-Ange-le-Viel,130,77710,0.05065818,0.842344404,215,3.18
77400,Saint-Augustin,130,77515,0.052898015,0.851463733,1413,10.3
77401,Sainte-Aulde,70,77260,0.055831146,0.855128909,516,8.59
77402,Saint-Barthélemy,185,77320,0.058667304,0.852021266,361,14.98
77403,Saint-Brice,120,77160,0.058085537,0.847667663,719,11.63
77404,Sainte-Colombe,77,77650,0.056989854,0.847119785,1697,8.08
77405,Saint-Cyr-sur-Morin,67,77750,0.055545101,0.853582344,1684,19.09
77406,Saint-Denis-lès-Rebais,130,77510,0.056039609,0.852355759,780,15.12
77407,Saint-Fargeau-Ponthierry,80,77310,0.044219855,0.847623988,11224,16.62
77408,Saint-Fiacre,140,77470,0.051569626,0.853863574,389,2.8
77409,Saint-Germain-Laval,70,77130,0.052350174,0.844758759,2602,8.8
77410,Saint-Germain-Laxis,83,77950,0.047308127,0.847953687,514,7.29
77411,Saint-Germain-sous-Doue,120,77169,0.054880901,0.852641849,382,10.12
77412,Saint-Germain-sur-École,50,77930,0.043793225,0.846058049,328,2.52
77413,Saint-Germain-sur-Morin,50,77860,0.049756421,0.853155706,2755,4.79
77414,Saint-Hilliers,155,77160,0.056878342,0.848603298,400,19.13
77415,Saint-Jean-les-Deux-Jumeaux,60,77660,0.052708943,0.854362917,1227,13.39
77416,Saint-Just-en-Brie,140,77370,0.054187622,0.848225196,196,7.42
77417,Saint-Léger,160,77510,0.057178922,0.852646709,200,9.75
77418,Saint-Loup-de-Naud,90,77650,0.056039609,0.847114924,855,10.97
77419,Saint-Mammès,59,77670,0.049067994,0.844506624,3084,2.25
77420,Saint-Mard,110,77230,0.047060865,0.855856151,3445,6.24
77421,Saint-Mars-Vieux-Maisons,143,77320,0.057964321,0.850717116,188,19.11
77423,Saint-Martin-des-Champs,140,77320,0.058235826,0.851347353,552,10.36
77424,Saint-Martin-du-Boschet,174,77320,0.059830864,0.85062011,187,17.1
77425,Saint-Martin-en-Bière,75,77630,0.044821034,0.845403577,754,7.96
77426,Saint-Méry,100,77720,0.049349186,0.847842167,366,9.96
77427,Saint-Mesmes,85,77410,0.047022083,0.85492045,462,7.7
77428,Saint-Ouen-en-Brie,100,77720,0.05093452,0.847488233,704,5.71
77429,Saint-Ouen-sur-Morin,77,77750,0.055714786,0.85356297,537,3.76
77430,Saint-Pathus,99,77178,0.04887407,0.856428198,4829,5.36
77431,Saint-Pierre-lès-Nemours,75,77140,0.046779677,0.842407388,5815,21.86
77432,Saint-Rémy-la-Vanne,146,77320,0.056432309,0.851594628,807,15.1
77433,Saints,110,77120,0.053247081,0.850998279,1173,20.06
77434,Saint-Sauveur-lès-Bray,55,77480,0.056005679,0.845398717,287,6.35
77435,Saint-Sauveur-sur-École,60,77930,0.044496191,0.846431357,1048,7.33
77436,Saint-Siméon,100,77169,0.055908706,0.851691567,737,12.98
77437,Saint-Soupplets,110,77165,0.048971026,0.855890107,2890,13.77
77438,Saint-Thibault-des-Vignes,80,77400,0.046925115,0.852927873,6382,4.62
77439,Salins,80,77148,0.052742873,0.845098112,916,10.51
77440,Sammeron,61,77260,0.053877338,0.854290213,956,6.2
77441,Samois-sur-Seine,80,77920,0.047996554,0.845650785,2236,5.71
77442,Samoreau,50,77210,0.048020798,0.845156302,2157,5.64
77443,Sancy,155,77580,0.051632651,0.853213896,306,5.38
77444,Sancy-lès-Provins,160,77320,0.059244224,0.849912309,269,18.27
77445,Savigny-le-Temple,72,77176,0.045097371,0.847813072,22339,12.17
77446,Savins,140,77650,0.055865076,0.846678632,508,6.68
77447,Seine-Port,50,77240,0.044471965,0.847493093,1754,8.59
77448,Sept-Sorts,90,77260,0.054173082,0.854120503,394,3.08
77449,Serris,129,77700,0.048655903,0.852515748,2320,5.7
77450,Servon,80,77170,0.045165248,0.850280757,2791,7.39
77451,Signy-Signets,100,77640,0.053567068,0.853941139,564,13.5
77452,Sigy,70,77520,0.055545101,0.846096864,70,4.77
77453,Sivry-Courtry,86,77115,0.048098358,0.84698403,982,22.47
77454,Sognolles-en-Montois,146,77520,0.055302696,0.846664051,345,10.32
77455,Soignolles-en-Brie,70,77111,0.047099648,0.849156038,1962,10.83
77456,Soisy-Bouy,140,77650,0.057518304,0.846678632,748,11.76
77457,Solers,90,77111,0.047439026,0.849252977,1243,6.24
77458,Souppes-sur-Loing,73,77460,0.047695975,0.841001438,5348,27.6
77459,Sourdun,150,77171,0.058439433,0.847129505,1232,23.47
77460,Tancrou,89,77440,0.053247081,0.855240429,272,12.17
77461,Thénisy,80,77520,0.055467541,0.846290743,239,5.35
77462,Thieux,80,77230,0.046566362,0.855381043,683,12.03
77463,Thomery,57,77810,0.048636516,0.844904168,3203,3.73
77464,Thorigny-sur-Marne,60,77400,0.047414783,0.853213896,9029,5.15
77465,Thoury-Férottes,90,77156|77940,0.05137085,0.842829232,609,16.58
77466,Tigeaux,60,77163,0.050633937,0.85220063,366,6.13
77467,La Tombe,67,77130,0.053945212,0.844526065,222,7.91
77468,Torcy,100,77200,0.046251227,0.852612754,21595,6.15
77469,Touquin,112,77131,0.052578045,0.850600736,950,11.76
77470,Tournan-en-Brie,109,77220,0.048301986,0.850663786,7545,15.49
77471,Tousson,120,77123,0.04290117,0.843808543,378,13.28
77472,La Trétoire,180,77510,0.056757131,0.853005437,389,9.39
77473,Treuzy-Levelay,80,77710,0.048917704,0.842591612,431,14.11
77474,Trilbardou,50,77450,0.048966191,0.854198067,517,8.03
77475,Trilport,50,77470,0.051458119,0.854469577,4602,10.94
77476,Trocy-en-Multien,120,77440,0.051710233,0.85594823,225,7.5
77477,Ury,112,77760,0.045412489,0.843716398,757,8.28
77478,Ussy-sur-Marne,70,77260,0.053610702,0.854425967,841,13.72
77479,Vaires-sur-Marne,48,77360,0.046105785,0.852952107,11772,6.06
77480,Valence-en-Brie,110,77830,0.050454552,0.845510237,653,10.97
77481,Vanvillé,140,77370,0.054245812,0.847454344,184,7.57
77482,Varennes-sur-Seine,50,77130,0.051079975,0.844303026,3153,9.95
77483,Varreddes,54,77910,0.051133296,0.855240429,1810,8.07
77484,Vaucourtois,161,77580,0.051540552,0.853402981,202,4.64
77485,Le Vaudoué,68,77123,0.043987149,0.843973326,717,17.18
77486,Vaudoy-en-Brie,109,77141,0.053780383,0.849771694,675,27.53
77487,Vaux-le-Pénil,69,77000,0.046862089,0.846945281,10688,11.94
77489,Vaux-sur-Lunain,120,77710,0.051278751,0.841699586,192,8.49
77490,Vendrest,120,77440,0.054017941,0.85600642,609,17.72
77491,Veneux-les-Sablons,80,77250,0.048796493,0.84431754,4617,4.05
77492,Verdelot,100,77510,0.058783668,0.853039392,653,25.48
77493,Verneuil-l'Étang,95,77390,0.049441303,0.849005702,3135,7.76
77494,Vernou-la-Celle-sur-Seine,70,77670,0.049722495,0.8445503,2499,22.34
77495,Vert-Saint-Denis,72,77240,0.045635508,0.847619127,7493,16.2
77496,Vieux-Champagne,130,77370,0.054793636,0.847900357,190,8.89
77498,Vignely,48,77450,0.049019508,0.854013843,159,3.59
77500,Villebéon,145,77710,0.051336924,0.841369887,406,16.4
77501,Villecerf,68,77250,0.049698252,0.843488564,738,10.96
77504,Villemaréchal,120,77710,0.050057021,0.842412248,791,14.24
77505,Villemareuil,154,77470,0.051894449,0.853834479,352,10.72
77506,Villemer,76,77250,0.049310404,0.842998876,648,18.63
77507,Villenauxe-la-Petite,70,77480,0.05779464,0.844850838,372,20.77
77508,Villeneuve-le-Comte,125,77174,0.049397668,0.851967936,1683,19.22
77509,Villeneuve-les-Bordes,145,77154,0.053116182,0.846247133,579,20.88
77510,Villeneuve-Saint-Denis,121,77174,0.048767415,0.851987311,670,7.43
77511,Villeneuve-sous-Dammartin,90,77230,0.046076694,0.855793101,534,7.57
77512,Villeneuve-sur-Bellot,100,77510,0.058347334,0.852835727,1070,9.58
77513,Villenoy,50,77124,0.04997944,0.854222302,3542,7.35
77514,Villeparisis,60,77270,0.045543388,0.854265911,21296,8.27
77515,Villeroy,100,77410,0.048558935,0.854901075,587,5.74
77516,Ville-Saint-Jacques,100,77130,0.05061455,0.843735772,673,10.62
77517,Villevaudé,120,77410,0.046314248,0.853752054,1599,9.93
77518,Villiers-en-Bière,76,77190,0.04535432,0.846402262,196,10.75
77519,Villiers-Saint-Georges,152,77560,0.059443,0.849117222,1030,33.27
77520,Villiers-sous-Grez,80,77760,0.046207593,0.84334795,764,12.17
77521,Villiers-sur-Morin,60,77580,0.050294575,0.852787258,1527,6.27
77522,Villiers-sur-Seine,58,77114,0.058924253,0.845699321,316,11.38
77523,Villuis,80,77480,0.058565501,0.844928402,222,9.21
77524,Vimpelles,55,77520,0.055254209,0.845432605,438,11.37
77525,Vinantes,90,77230,0.047754144,0.855371323,287,5.33
77526,Vincy-Manœuvre,135,77139,0.051734476,0.856578534,193,4.99
77527,Voinsles,109,77540,0.052451998,0.849829884,500,28.5
77528,Voisenon,80,77950,0.046513024,0.847730647,1027,3.42
77529,Voulangis,110,77580,0.050600011,0.852617614,1261,9.61
77530,Voulton,165,77560,0.058192192,0.848549969,293,26.2
77531,Voulx,94,77940,0.051831427,0.842659522,1763,12.53
77532,Vulaines-lès-Provins,140,77160,0.056180211,0.847527048,67,10.76
77533,Vulaines-sur-Seine,88,77870,0.048234113,0.845296917,2065,4.5
77534,Yèbles,95,77390,0.048374715,0.848894249,558,11.79
78003,Ablis,150,78660,0.032012253,0.846775571,2705,26.24
78005,Achères,25,78260,0.036147705,0.854547141,18942,9.57
78006,Adainville,133,78113,0.02885127,0.850372902,824,10.21
78007,Aigremont,130,78240,0.035241111,0.85349992,873,3.01
78009,Allainville,153,78660,0.033107919,0.845718696,293,16.3
78010,Les Alluets-le-Roi,182,78580,0.033505469,0.853708445,1270,7.4
78013,Andelu,119,78770,0.03185226,0.853116957,370,4.02
78015,Andrésy,23,78570,0.03593439,0.854901075,12485,6.94
78020,Arnouville-lès-Mantes,130,78790,0.03025722,0.853659909,742,9.86
78029,Aubergenville,40,78410,0.03238071,0.854508326,11667,9.12
78030,Auffargis,148,78610,0.032933387,0.850014108,1859,17.48
78031,Auffreville-Brasseuil,40,78930,0.029869372,0.854445342,586,2.28
78033,Aulnay-sur-Mauldre,30,78126,0.032128596,0.854004123,1105,2.23
78034,Auteuil,90,78770,0.03174075,0.852447904,864,4.38
78036,Autouillet,122,78770,0.031493488,0.852588519,348,5.14
78043,Bailly,130,78870,0.036322238,0.852467279,4094,6.57
78048,Bazainville,129,78550,0.029166389,0.851778852,1192,11.99
78049,Bazemont,140,78580,0.032555243,0.853970234,1526,6.75
78050,Bazoches-sur-Guyonne,130,78490,0.032472828,0.851352213,477,5.64
78053,Béhoust,130,78910,0.030068148,0.852249099,374,5.39
78057,Bennecourt,20,78270,0.027328941,0.855909481,1784,6.91
78062,Beynes,50,78650,0.032695828,0.852714553,7200,18.67
78068,Blaru,90,78270,0.025826021,0.856045236,802,15.07
78070,Boinville-en-Mantois,135,78930,0.030669311,0.853989608,296,4.96
78071,Boinville-le-Gaillard,155,78660,0.032666752,0.846373167,496,12.65
78072,Boinvilliers,130,78200,0.029011247,0.853781149,280,3.58
78073,Bois-d'Arcy,166,78390,0.035604716,0.851778852,12064,9.04
78076,Boissets,130,78910,0.027658617,0.852782397,215,3.94
78077,La Boissière-École,171,78125,0.028715518,0.849674755,725,25.62
78082,Boissy-Mauvoisin,140,78200,0.027576203,0.854552001,526,5.15
78084,Boissy-sans-Avoir,100,78490,0.031318955,0.852074596,519,4.06
78087,Bonnelles,116,78830,0.035435035,0.848535454,2162,10.77
78089,Bonnières-sur-Seine,50,78270,0.027581055,0.855822196,3993,7.87
78090,Bouafle,70,78410,0.033107919,0.854610191,2016,6.97
78092,Bougival,50,78380,0.037417921,0.852859962,8432,2.82
78096,Bourdonné,106,78113,0.029050027,0.85094981,427,10.96
78104,Breuil-Bois-Robert,130,78930,0.029971177,0.854256257,663,3.83
78107,Bréval,130,78980,0.026776266,0.854241677,1646,11.5
78108,Les Bréviaires,177,78610,0.031643797,0.850106253,1024,19.81
78113,Brueil-en-Vexin,90,78440,0.031745602,0.855730051,532,7.39
78117,Buc,120,78530,0.037131881,0.851260068,5764,8.09
78118,Buchelay,70,78200,0.029171241,0.85486712,2203,4.96
78120,Bullion,110,78830,0.034848414,0.848613019,1799,21.32
78123,Carrières-sous-Poissy,30,78955,0.03527019,0.854183553,13472,7.23
78124,Carrières-sur-Seine,30,78420,0.038159686,0.853722959,12050,5.07
78125,La Celle-les-Bordes,124,78720,0.034116336,0.848845713,842,22.88
78126,La Celle-Saint-Cloud,116,78170,0.037253075,0.852438184,21527,5.91
78128,Cernay-la-Ville,174,78720,0.034465401,0.849524486,1727,10.05
78133,Chambourcy,100,78240,0.03561442,0.85355811,5077,7.98
78138,Chanteloup-les-Vignes,90,78570,0.035444723,0.854838025,9544,3.42
78140,Chapet,52,78130,0.033728488,0.854668315,1124,5.17
78143,Châteaufort,120,78117,0.036521014,0.850629831,1453,4.95
78146,Chatou,33,78400,0.037553676,0.85339812,28588,5.06
78147,Chaufour-lès-Bonnières,153,78270,0.025893897,0.855516798,413,3.03
78152,Chavenay,100,78450,0.034688418,0.852661224,1752,6.11
78158,Le Chesnay,130,78150,0.037030073,0.85225396,28530,4.3
78160,Chevreuse,90,78460,0.035604716,0.850091739,5364,13.65
78162,Choisel,110,78460,0.035241111,0.849752319,538,8.97
78163,Civry-la-Forêt,125,78910,0.028269482,0.852923012,310,9.37
78164,Clairefontaine-en-Yvelines,130,78120,0.033321251,0.84846275,800,17.31
78165,Les Clayes-sous-Bois,120,78340,0.034702957,0.852118205,17059,6.13
78168,Coignières,167,78310,0.033500617,0.85078496,4231,8.35
78171,Condé-sur-Vesgre,110,78113,0.028987004,0.850707395,1038,10.84
78172,Conflans-Sainte-Honorine,50,78700,0.036622818,0.855196819,33327,9.95
78185,Courgent,80,78790,0.028962761,0.853378746,403,2.02
78188,Cravent,150,78270,0.026010258,0.855061065,325,6.16
78189,Crespières,100,78121,0.033558807,0.853179941,1466,14.94
78190,Croissy-sur-Seine,30,78290,0.037393678,0.853170287,9835,3.35
78192,Dammartin-en-Serve,130,78111,0.028279186,0.8535145,943,13.84
78193,Dampierre-en-Yvelines,100,78720,0.034688418,0.850091739,1051,11.31
78194,Dannemarie,110,78550,0.028070706,0.85106619,261,3.46
78196,Davron,110,78810,0.033966044,0.852874543,303,6.04
78202,Drocourt,160,78440,0.030848695,0.856195505,407,3.89
78206,Ecquevilly,80,78920,0.033568494,0.854328962,4208,11.26
78208,Élancourt,130,78990,0.03419875,0.851444359,26655,9.19
78209,Émancé,130,78125,0.030199048,0.848060346,738,12.11
78217,Épône,60,78680,0.031677727,0.854450202,6418,13.39
78220,Les Essarts-le-Roi,170,78690,0.033049746,0.850266243,6126,19.61
78224,L'Étang-la-Ville,70,78620,0.036186488,0.852952107,4496,5.38
78227,Évecquemont,130,78740,0.033966044,0.855439233,672,2.49
78230,La Falaise,30,78410,0.031973454,0.854232023,607,3.02
78231,Favrieux,130,78200,0.028686423,0.854236883,124,3.22
78233,Feucherolles,140,78810,0.03444601,0.852995717,2806,13.19
78234,Flacourt,130,78200,0.0287543,0.853955653,127,4.36
78236,Flexanville,120,78910,0.030315391,0.852661224,525,8.96
78237,Flins-Neuve-Église,130,78790,0.027571351,0.853320556,150,1.21
78238,Flins-sur-Seine,40,78410,0.032690995,0.854585957,2207,8.77
78239,Follainville-Dennemont,110,78520,0.029937249,0.855579782,1912,9.74
78242,Fontenay-le-Fleury,130,78330,0.035779249,0.851987311,12582,5.65
78245,Fontenay-Mauvoisin,135,78200,0.028827027,0.854585957,302,3.29
78246,Fontenay-Saint-Père,100,78440,0.030601433,0.855671927,987,13.08
78251,Fourqueux,120,78112,0.036011955,0.853242991,4161,3.72
78255,Freneuse,20,78840,0.027968901,0.856050096,3592,10.48
78261,Gaillon-sur-Montcient,50,78250,0.033044894,0.855662207,646,5
78262,Galluis,135,78490,0.031318955,0.851652818,1034,4.52
78263,Gambais,122,78950,0.029219727,0.851260068,2064,22.84
78264,Gambaiseuil,130,78490,0.030237829,0.85096439,54,19.22
78265,Garancières,100,78890,0.030693552,0.852098831,2242,10.39
78267,Gargenville,55,78440,0.031590458,0.855051344,6611,8.62
78269,Gazeran,150,78125,0.030960203,0.848899042,1156,25.77
78276,Gommecourt,40,78270,0.027847706,0.856525204,567,5.74
78278,Goupillières,140,78770,0.03074689,0.853102376,381,5.67
78281,Goussonville,100,78930,0.030829304,0.853800524,557,4.64
78283,Grandchamp,147,78113,0.028298577,0.850304992,232,6.1
78285,Gressey,120,78550,0.028090097,0.85231701,475,7.17
78289,Grosrouvre,150,78490,0.030732334,0.851424918,763,12.62
78290,Guernes,39,78520,0.028584619,0.855395558,827,8.54
78291,Guerville,90,78930,0.030266924,0.854232023,1899,10.14
78296,Guitrancourt,80,78440,0.031032932,0.855347088,612,7.37
78297,Guyancourt,160,78280,0.036157409,0.851230973,25079,13.3
78299,Hardricourt,58,78250,0.03309338,0.855332507,1918,3.38
78300,Hargeville,145,78790,0.030460847,0.853296321,319,6.98
78302,La Hauteville,160,78113,0.028245239,0.850048063,159,4.89
78305,Herbeville,130,78580,0.03294309,0.85356297,312,6.48
78307,Hermeray,134,78125,0.029243968,0.848889389,831,18.44
78310,Houdan,100,78550,0.02794466,0.851551018,3112,10.43
78311,Houilles,33,78800,0.038019084,0.853941139,29634,4.47
78314,Issou,72,78440,0.031299566,0.855022249,3382,4.81
78317,Jambville,120,78440,0.032366154,0.856021001,623,4.9
78320,Jeufosse,50,78270,0.026989579,0.855822196,346,3.65
78321,Jouars-Pontchartrain,112,78760,0.033200038,0.851759477,4569,9.81
78322,Jouy-en-Josas,90,78350,0.037830012,0.851201944,7946,10.29
78324,Jouy-Mauvoisin,100,78200,0.028744596,0.854707131,505,2.83
78325,Jumeauville,90,78580,0.0312123,0.85366963,554,7.7
78327,Juziers,50,78820,0.032206177,0.855114394,3370,8.76
78329,Lainville-en-Vexin,150,78440,0.03174075,0.856239114,753,7.76
78334,Lévis-Saint-Nom,172,78320,0.034116336,0.850401997,1696,8.4
78335,Limay,36,78520,0.030232977,0.855153143,15709,11.64
78337,Limetz-Villez,24,78270,0.027057455,0.85628279,1753,9.53
78343,Les Loges-en-Josas,140,78350,0.037379139,0.85111952,1451,2.48
78344,Lommoye,143,78270,0.026432034,0.855114394,525,9.59
78346,Longnes,135,78980,0.027721641,0.853839339,1360,13.98
78349,Longvilliers,100,78730,0.034765981,0.847856681,442,14.13
78350,Louveciennes,150,78430,0.036899175,0.852821213,7111,5.42
78354,Magnanville,130,78200,0.02939426,0.85463922,5624,4.26
78356,Magny-les-Hameaux,150,78114,0.035968321,0.850741351,8769,16.67
78358,Maisons-Laffitte,40,78600,0.037374287,0.854304727,21856,6.95
78361,Mantes-la-Jolie,27,78200,0.02986452,0.855099814,43672,9.46
78362,Mantes-la-Ville,40,78200|78711,0.029845131,0.854745879,19231,6.34
78364,Marcq,130,78770,0.031711655,0.852811492,597,4.8
78366,Mareil-le-Guyon,73,78490,0.032351615,0.851560672,348,4.12
78367,Mareil-Marly,110,78750,0.036234974,0.853165427,3180,1.75
78368,Mareil-sur-Mauldre,50,78124,0.032521296,0.85333993,1760,4.35
78372,Marly-le-Roi,140,78160,0.036506475,0.852908498,16759,6.67
78380,Maule,40,78580,0.032307983,0.8536163,5863,17.33
78381,Maulette,100,78550,0.028313114,0.851589767,712,7.93
78382,Maurecourt,30,78780,0.036011955,0.855172584,3493,3.7
78383,Maurepas,160,78310,0.033520025,0.851158269,19586,8.48
78384,Médan,30,78670,0.034804779,0.854406526,1393,2.93
78385,Ménerville,140,78200,0.027997996,0.854406526,191,3.47
78389,Méré,120,78490,0.031760141,0.851531577,1675,10.56
78391,Méricourt,30,78270,0.028429476,0.855856151,360,2.46
78396,Le Mesnil-le-Roi,60,78600,0.037223997,0.854198067,6207,3.75
78397,Le Mesnil-Saint-Denis,171,78320,0.034256938,0.850741351,6518,9.05
78398,Les Mesnuls,120,78490,0.032080128,0.851003139,883,6.6
78401,Meulan,50,78250,0.033360031,0.855313133,8394,3.48
78402,Mézières-sur-Seine,22,78970,0.031299566,0.854508326,3341,10.82
78403,Mézy-sur-Seine,50,78250,0.032841285,0.855250082,1789,4.8
78404,Millemont,140,78940,0.030480239,0.851890372,206,5.83
78406,Milon-la-Chapelle,100,78470,0.035808344,0.850460188,339,3.06
78407,Mittainville,135,78125,0.028710666,0.849466296,514,10.67
78410,Moisson,20,78840,0.029137294,0.856486388,795,10.06
78413,Mondreville,135,78980,0.027115628,0.853529015,348,4.46
78415,Montainville,107,78124,0.032531,0.853165427,507,4.83
78416,Montalet-le-Bois,90,78440,0.03189104,0.85600156,291,3.03
78417,Montchauvet,100,78790,0.02847311,0.85333993,254,8.06
78418,Montesson,50,78360,0.037340344,0.853989608,13750,7.39
78420,Montfort-l'Amaury,126,78490,0.031575921,0.851323118,3137,5.75
